Date,Minimum Temp (C),Mean Temperature (C),Maximum Temp (C),Rain (mm),Relative Humidity %,CloudCover,Mean Wind SpeedKm/h
2019-09-17,7.150000000000034,14.677978515625028,22.205957031250023,0.0,36.95,,
2019-09-18,11.429150390625011,18.23957519531251,25.05000000000001,0.0,33.05,,
2019-09-19,5.920000000000016,10.63500000000002,15.350000000000025,0.0,32.7,,
2019-09-20,5.0499755859375455,11.6499877929688,18.250000000000057,0.0,17.200000000000003,,
2019-09-21,7.118847656250011,15.034423828125028,22.950000000000045,0.0,22.6,,
2019-09-22,7.295068359375023,14.073144531250025,20.851220703125023,0.0,36.400000000000006,,
2019-09-23,9.150000000000034,16.00000000000003,22.850000000000023,0.0,47.1,,
2019-09-24,12.456958007812544,19.675524902343795,26.894091796875045,0.09424034367999999,31.35,,
2019-09-25,13.950000000000044,21.25000000000003,28.55000000000001,0.0,27.05,,
2019-09-26,14.299550781250048,21.0747631835938,27.84997558593756,0.0,32.95,,
2019-09-27,13.348378906250048,19.201484375000035,25.054589843750023,0.0,44.95,,
2019-09-28,11.801601562500023,20.35995605468753,28.918310546875038,0.0,53.4,,
2019-09-29,16.511132812500023,24.733020019531267,32.95490722656251,0.0,42.5,,
2019-09-30,11.816757812500043,21.457036132812533,31.097314453125023,0.0,41.55,,
2019-10-01,7.954785156250011,13.566442871093784,19.17810058593756,0.19854037559999999,28.1,,
2019-10-02,6.5614062500000045,12.144667968750014,17.727929687500023,0.17524920559999999,29.15,,
2019-10-03,5.657480468750009,8.399541015625033,11.141601562500057,0.0,75.0,,
2019-10-04,5.7406835937500205,11.167363281250031,16.594042968750045,0.04567377416,69.5,,
2019-10-05,5.39132812500003,12.404052734375028,19.416777343750027,0.0,39.75,,
2019-10-06,7.463945312500016,15.504345703125011,23.544746093750007,0.0,33.1,,
2019-10-07,11.545156250000048,17.348437500000045,23.151718750000043,0.0,38.7,,
2019-10-08,10.607714843750044,17.570239257812545,24.532763671875045,0.02449999902,62.7,,
2019-10-09,14.000488281250057,22.583666992187545,31.166845703125038,0.0,53.35,,
2019-10-10,17.00408203125005,25.47141601562504,33.93875000000003,0.0006186355839999999,41.55,,
2019-10-11,19.03634765625003,25.44922851562504,31.862109375000045,0.0006750220106,54.1,,
2019-10-12,18.001054687500016,23.39189697265627,28.782739257812523,0.0,69.35000000000001,,
2019-10-13,11.603339843750009,16.55927734375001,21.515214843750016,3.060212778,62.0,,
2019-10-14,4.4193945312500205,6.857080078125023,9.294765625000023,47.4622673,84.60000000000001,,
2019-10-15,4.763261718750016,6.906630859375014,9.050000000000011,0.0,76.55000000000001,,
2019-10-16,6.9998828125000045,10.66009765625003,14.320312500000057,0.0,80.0,,
2019-10-17,8.70626953125003,14.677275390625027,20.648281250000025,0.0,60.3,,
2019-10-18,10.650253906250043,16.309912109375034,21.969570312500025,0.0,44.25,,
2019-10-19,11.56707031250005,16.498603515625035,21.43013671875002,0.00464290435,47.55,,
2019-10-20,10.915839843750009,15.018359375000015,19.120878906250027,5.23246696,63.55,,
2019-10-21,9.506933593750034,16.849746093750042,24.19255859375005,0.55982255,43.45,,
2019-10-22,10.438750000000027,16.377558593750024,22.31636718750002,0.060828531400000004,61.150000000000006,,
2019-10-23,8.975878906250045,15.74845703125004,22.52103515625004,0.0,61.25,,
2019-10-24,12.07072265625004,19.231357421875032,26.391992187500023,0.00726829348,56.5,,
2019-10-25,12.93546875000004,20.385273437500047,27.83507812500005,7.329315629999999e-05,63.80000000000001,,
2019-10-26,15.740996093750027,24.336796875000037,32.93259765625004,0.0,45.8,,
2019-10-27,15.611875000000056,20.50384765625003,25.395820312500007,0.0,73.75,,
2019-10-28,13.39107421875002,18.64188476562504,23.89269531250005,0.0,69.95,,
2019-10-29,12.602343750000044,19.37381835937504,26.145292968750027,0.0,55.1,,
2019-10-30,11.640371093750048,15.610185546875044,19.58000000000004,0.0,56.75,,
2019-10-31,10.29851562500005,17.134609375000053,23.970703125000057,0.0,41.2,,
2019-11-01,15.808125000000018,21.60710937500002,27.406093750000025,0.0036914838939999996,67.30000000000001,,
2019-11-02,13.590410156250016,18.104521484375027,22.61863281250004,0.0007032877879999999,51.55,,
2019-11-03,13.52169921875003,19.606708984375015,25.691718750000007,1.129954798,56.05,,
2019-11-04,15.250312500000009,21.13520507812501,27.020097656250016,0.0001708275632,64.30000000000001,,
2019-11-05,13.330625000000056,17.661484375000043,21.992343750000032,10.65607214,45.650000000000006,,
2019-11-06,13.184628906250056,19.67934570312505,26.174062500000048,5.14505194,54.55,,
2019-11-07,15.370234375000052,22.403837890625027,29.43744140625,0.0,30.6,,
2019-11-08,17.02365234375003,22.977685546875023,28.931718750000016,0.0,37.55,,
2019-11-09,17.152578125000048,21.60143554687505,26.050292968750057,37.39669906,66.55,,
2019-11-10,16.230546875000016,21.951806640625023,27.67306640625003,0.01562657138,61.30000000000001,,
2019-11-11,14.696621093750023,21.342363281250016,27.988105468750007,0.0,60.6,,
2019-11-12,16.32320312500002,21.514541015625014,26.705878906250007,4.241718614,75.2,,
2019-11-13,18.15677734375004,23.44022460937504,28.72367187500004,33.338262300000004,63.55,,
2019-11-14,18.43962890625005,23.351386718750035,28.26314453125002,0.9157497299999999,45.3,,
2019-11-15,18.577714843750016,24.65699218750001,30.73626953125,0.004807977314,45.650000000000006,,
2019-11-16,18.749335937500007,23.591103515625008,28.43287109375001,0.0,60.00000000000001,,
2019-11-17,17.88667968750002,25.44871093750004,33.01074218750006,1.9048865640000001,51.9,,
2019-11-18,19.105273437500045,23.837255859375038,28.569238281250023,4.6831318799999995,59.900000000000006,,
2019-11-19,16.55363281250004,22.650419921875027,28.747207031250014,0.0096398974,61.50000000000001,,
2019-11-20,19.315332031250023,25.207607421875025,31.099882812500027,11.7901742,62.5,,
2019-11-21,19.31115234375005,24.70301757812504,30.094882812500032,5.439861909999999,65.95,,
2019-11-22,18.531640625000023,21.667626953125023,24.803613281250023,6.17699782,77.35000000000001,,
2019-11-23,15.250761718750027,20.242558593750037,25.23435546875004,0.0,64.80000000000001,,
2019-11-24,14.638730468750056,19.77723632812504,24.91574218750003,0.0,59.7,,
2019-11-25,16.020742187500048,20.03291992187505,24.04509765625005,5.95869302,72.75,,
2019-11-26,13.232070312500014,17.657324218750034,22.08257812500005,1.547460376,59.7,,
2019-11-27,11.29781250000002,18.547988281250014,25.798164062500007,0.0,41.1,,
2019-11-28,13.968125000000043,20.44746093750004,26.92679687500004,0.0,47.75,,
2019-11-29,16.44917968750002,24.65196289062501,32.85474609375001,0.0,46.8,,
2019-11-30,16.771425781250002,21.99553710937502,27.21964843750004,17.04104948,43.1,,
2019-12-01,14.437851562500043,21.27735351562504,28.116855468750032,0.0,28.4,,
2019-12-02,15.241835937500014,20.86204101562501,26.482246093750007,0.61556446,52.5,,
2019-12-03,14.234414062500036,19.95096679687504,25.66751953125004,7.762785114,62.25,,
2019-12-04,11.658320312500052,16.929550781250043,22.200781250000038,35.85841364,60.75000000000001,,
2019-12-05,9.73775390625002,17.575351562500032,25.412949218750043,0.0,41.1,,
2019-12-06,15.579238281250014,23.192197265625023,30.80515625000004,0.02297765036,24.500000000000004,,
2019-12-07,15.731699218750007,22.109267578125014,28.486835937500015,0.055898077899999996,33.900000000000006,,
2019-12-08,18.17240234375004,24.266484375000037,30.36056640625003,3.935288,35.05,,
2019-12-09,17.981269531250007,24.86545898437501,31.749648437500014,0.0,24.8,,
2019-12-10,18.609257812500005,26.171425781250008,33.73359375000001,0.0,23.8,,
2019-12-11,20.181992187500043,28.019863281250025,35.85773437500001,0.0,40.900000000000006,,
2019-12-12,14.779570312500027,19.90866210937503,25.037753906250032,4.7327287,20.700000000000003,,
2019-12-13,12.258378906250016,19.574824218750024,26.891269531250032,0.0,24.1,,
2019-12-14,14.776992187500014,20.64927734375001,26.521562500000016,7.670738613999999,64.05000000000001,,
2019-12-15,15.188554687500016,20.70114257812503,26.213730468750043,61.588475339999995,61.75,,
2019-12-16,15.327519531250005,21.886142578125003,28.444765625,1.929662826,31.15,,
2019-12-17,16.42652343750001,23.401250000000037,30.375976562500057,0.0,32.050000000000004,,
2019-12-18,16.36007812500003,23.07181640625004,29.783554687500043,0.0,44.7,,
2019-12-19,18.155019531250048,25.323271484375027,32.49152343750001,0.0,42.5,,
2019-12-20,14.50115234375005,19.523994140625035,24.54683593750002,24.617452999999998,67.05,,
2019-12-21,13.18527343750003,19.662695312500038,26.14011718750004,0.0,45.7,,
2019-12-22,12.36812500000002,20.081679687500014,27.795234375000007,0.0,44.45,,
2019-12-23,14.842031250000048,23.68338867187504,32.524746093750025,0.0,38.3,,
2019-12-24,18.585742187500045,27.499423828125032,36.41310546875002,0.0,35.55000019073486,,
2019-12-25,13.94767578125004,16.173935546875043,18.400195312500045,0.0,63.00000000000001,,
2019-12-26,11.818632812500027,19.93089843750002,28.04316406250001,0.0,69.3,,
2019-12-27,17.13642578125001,25.258105468750017,33.37978515625002,0.1010079042,63.95,,
2019-12-28,22.02648437500005,29.15397460937504,36.28146484375003,32.6204956,54.650000000000006,,
2019-12-29,20.31515625000003,23.82889648437504,27.342636718750043,23.2178415,78.7,,
2019-12-30,19.35714843750003,25.58836914062502,31.81958984375001,32.16619406,70.5,,
2019-12-31,20.75632812500004,26.587705078125023,32.419082031250014,0.025703516439999997,50.55,,
2020-01-01,17.052753906250018,23.155537109375015,29.258320312500015,0.0,57.150000000000006,,
2020-01-02,15.169003906250056,21.38372070312505,27.598437500000045,0.0,64.30000000000001,,
2020-01-03,15.445800781250057,22.43128906250004,29.416777343750027,0.0,58.30000019073486,,
2020-01-04,16.458359375000043,24.494248046875043,32.53013671875004,0.0,49.7,,
2020-01-05,12.666113281250034,18.176904296875023,23.68769531250001,0.0,88.30000000000001,,
2020-01-06,13.977089843750036,20.300849609375035,26.624609375000038,9.52516292,36.3,,
2020-01-07,12.69406250000003,21.83568359375002,30.97730468750001,0.0,36.400000762939456,,
2020-01-08,17.492968750000045,26.08451171875004,34.67605468750003,0.0,41.55000038146973,,
2020-01-09,18.963710937500025,22.883847656250023,26.803984375000027,0.43239756,75.20000019073487,,
2020-01-10,17.481816406250005,20.476142578125007,23.47046875000001,10.726092159999999,80.35,,
2020-01-11,16.714179687500007,23.532070312500025,30.349960937500043,0.0,59.700000572204594,,
2020-01-12,19.67582031250004,24.900986328125043,30.12615234375005,0.0,55.05,,
2020-01-13,19.55072265625,25.275449218750023,31.00017578125005,0.0,60.25000038146973,,
2020-01-14,21.041738281250048,27.71842773437504,34.395117187500034,1.379397432,68.10000019073487,,
2020-01-15,15.787207031250034,21.12911132812502,26.471015625000007,0.0,51.6,,
2020-01-16,14.17476562500002,21.009794921875027,27.844824218750038,0.0601339858,23.3,,
2020-01-17,15.048457031250052,21.238349609375035,27.428242187500015,0.0,32.5,,
2020-01-18,16.169941406250018,23.553486328125015,30.937031250000015,0.0,45.2,,
2020-01-19,18.536132812500057,24.90348632812504,31.270839843750025,0.0,59.15000009536743,,
2020-01-20,21.866523437500007,27.564990234375017,33.26345703125003,1.591760982,69.5,,
2020-01-21,19.969472656250048,25.34120117187504,30.71292968750004,7.08933764,67.35000076293946,,
2020-01-22,17.544785156250043,23.508857421875035,29.472929687500027,0.0,60.55,,
2020-01-23,18.116054687500025,24.53785156250004,30.95964843750005,0.0,45.6,,
2020-01-24,18.318144531250027,26.19383789062502,34.06953125000001,0.0,42.150000000000006,,
2020-01-25,20.245996093750023,27.773095703125023,35.30019531250002,0.0,32.5,,
2020-01-26,20.815781250000043,26.88379882812504,32.95181640625003,2.279884446,45.35,,
2020-01-27,16.849687500000016,22.13498046875003,27.420273437500043,0.38757828899999996,39.35,,
2020-01-28,17.108300781250023,24.48140625000002,31.854511718750015,0.0587785772,45.900000000000006,,
2020-01-29,15.078378906250007,19.33148437500003,23.58458984375005,19.229707,64.10000019073487,,
2020-01-30,13.04441406250004,20.113876953125043,27.183339843750048,0.0,53.35,,
2020-01-31,14.222011718750023,23.480537109375035,32.739062500000045,0.0,44.55000019073487,,
2020-02-01,17.116347656250014,25.481962890625027,33.84757812500004,0.0,38.0,,
2020-02-02,18.239824218750016,26.427646484375032,34.61546875000005,2.815810676,38.5,,
2020-02-03,19.92890625000001,27.09249023437502,34.25607421875003,0.0,34.0,,
2020-02-04,19.34470703125004,27.029130859375044,34.71355468750005,0.0,63.10000038146973,,
2020-02-05,17.374316406250045,22.469296875000023,27.564277343750007,45.468528840000005,77.35000000000001,,
2020-02-06,17.360429687500016,21.30610351562501,25.251777343750007,0.9756543369999999,87.9500005722046,,
2020-02-07,18.48703125000003,20.79847656250004,23.10992187500005,0.6831531392,87.0,,
2020-02-08,16.92449218750005,20.823808593750044,24.72312500000004,3.7134816600000002,78.60000000000001,,
2020-02-09,14.302304687500056,18.714345703125048,23.12638671875004,7.04811688,69.1,,
2020-02-10,12.828261718750014,18.901689453125016,24.975117187500015,0.0,59.7,,
2020-02-11,14.352871093750023,19.52208007812501,24.691289062500005,0.0,55.55,,
2020-02-12,15.282011718750027,21.208300781250017,27.134589843750007,0.0,48.95,,
2020-02-13,17.400781250000023,22.56243164062502,27.72408203125002,0.0008670526479999999,56.40000019073487,,
2020-02-14,16.830117187500036,22.88915039062502,28.94818359375,0.0,65.55000000000001,,
2020-02-15,17.857695312500027,25.063750000000027,32.26980468750003,0.0,55.5,,
2020-02-16,20.573554687500007,25.68603515625003,30.79851562500005,15.082050059999998,72.9,,
2020-02-17,14.613183593750025,25.31449218750004,36.01580078125005,10.692905439999999,66.45000019073487,,
2020-02-18,15.11349609375003,20.519189453125023,25.924882812500016,4.1436402139999995,34.05,,
2020-02-19,14.396816406250023,21.94339843750004,29.489980468750048,0.0,44.30000038146973,,
2020-02-20,12.245351562500048,17.709287109375026,23.173222656250005,0.0,43.00000038146973,,
2020-02-21,11.546269531250005,17.242343750000003,22.93841796875,0.0,33.300000000000004,,
2020-02-22,9.041523437500018,15.883125000000035,22.72472656250005,0.0,36.05,,
2020-02-23,11.656582031250023,19.05561523437504,26.45464843750005,0.050681729,47.45,,
2020-02-24,13.710800781250043,22.396289062500045,31.081777343750048,0.0,45.2,,
2020-02-25,14.630527343750032,21.695195312500037,28.759863281250038,51.666482,51.65,,
2020-02-26,15.194082031250048,16.21401367187505,17.233945312500055,0.0,43.400000000000006,,
2020-02-27,13.320019531250011,21.990566406250025,30.66111328125004,0.0,40.8,,
2020-02-28,17.06708984375001,25.017666015625025,32.96824218750004,0.0,32.20000076293945,,
2020-02-29,18.674902343750038,26.19035156250004,33.70580078125005,0.0,28.000000000000004,,
2020-03-01,17.098437500000045,23.65311523437504,30.207792968750027,0.0,35.35000019073487,,
2020-03-02,17.031406250000032,23.356513671875035,29.68162109375004,0.0,33.35,,
2020-03-03,16.183125000000018,24.375380859375014,32.56763671875001,0.0,42.2,,
2020-03-04,17.844121093750005,25.137246093750008,32.43037109375001,0.0,42.2,,
2020-03-05,17.863847656250016,24.66721679687501,31.470585937500005,0.0,42.2,,
2020-03-06,18.260273437500015,24.71705078125004,31.173828125000057,0.10503493,43.05000038146973,,
2020-03-07,18.99466796875004,26.78070800781253,34.566748046875034,0.0582636362,42.150000000000006,,
2020-03-08,20.242539062500043,27.99626953125005,35.75000000000006,0.1118352284,36.65000057220459,,
2020-03-09,19.98017578125001,27.163154296875007,34.3461328125,0.0,37.65,,
2020-03-10,16.430996093750025,23.584375000000023,30.73775390625002,0.710336634,56.150000762939456,,
2020-03-11,18.966816406250015,26.650546875000032,34.334277343750045,2.1389186000000002,66.15,,
2020-03-12,18.712285156250005,23.797707519531254,28.88312988281251,1.9610142999999998,74.2,,
2020-03-13,19.727285156250048,27.320979003906302,34.91467285156256,0.0,48.8,,
2020-03-14,13.318417968750056,19.38420898437505,25.450000000000045,0.0586064402,69.75,,
2020-03-15,11.181289062500014,14.515876464843783,17.850463867187557,0.000742830396,80.0,,
2020-03-16,11.493476562500009,17.921738281250015,24.350000000000023,0.0,78.95,,
2020-03-17,16.970000000000027,20.66949707031253,24.368994140625038,0.2334076192,92.0,,
2020-03-18,13.035761718750052,18.592880859375043,24.150000000000038,0.0,64.45000038146974,,
2020-03-19,13.175878906250034,19.81293945312504,26.450000000000045,0.0,66.2,,
2020-03-20,14.049975585937544,21.02561035156253,28.001245117187523,0.0,52.65000038146973,,
2020-03-21,14.286669921875044,21.10723876953128,27.92780761718751,0.0,48.35000000000001,,
2020-03-22,15.055932617187525,21.85295410156252,28.64997558593751,0.0,48.5,,
2020-03-23,16.14997558593751,23.552941894531276,30.955908203125038,0.0,40.35,,
2020-03-24,17.35590820312501,23.700646972656276,30.04538574218753,0.0,47.75000038146973,,
2020-03-25,14.080625000000056,16.58372070312504,19.086816406250023,45.90196226,93.7,,
2020-03-26,14.321445312500032,17.335722656250027,20.350000000000023,0.46359249859999996,83.05000000000001,,
2020-03-27,12.632812500000057,17.526098632812534,22.41938476562501,0.0,74.0,,
2020-03-28,13.831796875000007,18.24089843750002,22.650000000000038,0.0,78.60000000000001,,
2020-03-29,15.111347656250018,20.08067382812501,25.05000000000001,0.0,72.60000000000001,,
2020-03-30,16.103808593750045,20.479755859375047,24.855703125000048,0.0,78.4,,
2020-03-31,18.294726562500045,21.036923828125023,23.779121093750007,0.0,79.75,,
2020-04-01,17.87810546875005,21.187905273437536,24.497705078125023,0.0,81.4,,
2020-04-02,12.036972656250043,16.043486328125027,20.05000000000001,0.0,61.900000000000006,,
2020-04-03,9.049975585937544,15.017858886718784,20.985742187500023,0.0,56.2,,
2020-04-04,11.437915039062544,18.06817626953128,24.69843750000001,0.0,53.5,,
2020-04-05,13.851318359375057,18.956713867187545,24.062109375000038,1.3165801179999999,61.5,,
2020-04-06,13.220605468750025,15.23530273437504,17.250000000000057,0.0,59.45,,
2020-04-07,6.949975585937523,12.503332519531284,18.056689453125045,0.0,48.55,,
2020-04-08,9.978100585937511,13.542150878906284,17.106201171875057,0.0,49.45,,
2020-04-09,8.621923828125034,14.48151855468754,20.341113281250045,0.0,50.400000000000006,,
2020-04-10,9.264697265625044,14.95734863281254,20.650000000000038,0.0,57.300000762939455,,
2020-04-11,10.518334960937525,16.78297119140629,23.047607421875057,0.0,57.5,,
2020-04-12,11.481225585937525,16.915612792968773,22.350000000000023,0.3470418826,64.30000019073486,,
2020-04-13,9.769311523437525,14.858081054687515,19.94685058593751,16.01806374,69.25,,
2020-04-14,8.864941406250011,14.569580078125028,20.274218750000045,0.0,33.35,,
2020-04-15,9.169531250000034,15.44453125000004,21.719531250000045,0.0,44.75000038146973,,
2020-04-16,11.223789062500032,17.657031250000017,24.0902734375,0.0,56.30000114440918,,
2020-04-17,12.861875000000056,19.05692382812504,25.251972656250015,0.0,48.30000076293946,,
2020-04-18,12.46404296875005,19.15691406250005,25.84978515625005,0.0,44.45000038146973,,
2020-04-19,12.827031250000005,20.27270507812503,27.71837890625005,0.0,49.400000000000006,,
2020-04-20,15.141210937500034,21.377954101562523,27.61469726562501,0.0,47.7,,
2020-04-21,15.482753906250023,19.90153320312504,24.320312500000057,0.9259051269999999,60.2,,
2020-04-22,13.92283203125004,19.18641601562504,24.450000000000045,0.02058444234,69.25000019073487,,
2020-04-23,15.710034179687511,20.33001708984378,24.950000000000045,0.2172328368,61.60000076293946,,
2020-04-24,16.14997558593751,23.376916503906276,30.603857421875038,0.0,51.60000000000001,,
2020-04-25,15.550000000000011,17.883630371093773,20.21726074218753,0.0,79.35000000000001,,
2020-04-26,13.89568359375005,14.368020019531286,14.840356445312525,0.0,97.45000076293944,,
2020-04-27,14.927539062500044,17.291357421875034,19.655175781250023,0.0,96.8,,
2020-04-28,15.06027343750003,17.30513671875002,19.55000000000001,0.00164827082,70.2,,
2020-04-29,9.156562500000009,14.412128906250018,19.66769531250003,0.0,41.1,,
2020-04-30,10.364257812500057,14.997392578125044,19.630527343750032,0.0,50.150000000000006,,
2020-05-01,12.033847656250032,16.38715820312504,20.740468750000048,0.0,57.25,,
2020-05-02,9.390644531250018,14.207187500000032,19.023730468750045,0.0,73.65000019073487,,
2020-05-03,10.595556640625034,15.291411132812527,19.98726562500002,0.0,75.45,,
2020-05-04,12.494628906250057,17.12468750000005,21.754746093750043,0.02614461836,76.10000019073487,,
2020-05-05,6.356933593750057,10.657495117187551,14.958056640625044,0.0646380462,55.95,,
2020-05-06,3.850000000000023,8.840332031250028,13.830664062500034,0.0,53.900000000000006,,
2020-05-07,4.5306884765625455,11.356713867187551,18.18273925781256,0.0,46.900000000000006,,
2020-05-08,7.397705078125057,14.3463989257813,21.295092773437545,0.0,44.80000019073486,,
2020-05-09,9.735327148437534,16.84266357421879,23.950000000000045,0.0,44.900000000000006,,
2020-05-10,13.250000000000057,18.76765136718754,24.285302734375023,0.0,38.2,,
2020-05-11,11.525561523437544,14.487792968750028,17.45002441406251,0.44254303939999995,36.65000038146973,,
2020-05-12,7.936054687500018,13.098183593750036,18.26031250000005,0.0,44.35,,
2020-05-13,9.771542968750056,13.47335937500003,17.175175781250005,0.3778547976,47.8,,
2020-05-14,4.946445312500032,11.47505859375002,18.00367187500001,0.0,57.400000000000006,,
2020-05-15,9.852612304687511,16.553491210937523,23.25437011718753,0.0,35.45000038146973,,
2020-05-16,15.250000000000057,22.05000000000004,28.850000000000023,0.0,24.85,,
2020-05-17,15.854882812500025,20.652441406250038,25.450000000000045,0.0,29.5,,
2020-05-18,13.450000000000044,19.50001220703129,25.55002441406253,0.0,40.35000009536744,,
2020-05-19,12.950000000000044,19.50000000000003,26.05000000000001,0.0,50.35,,
2020-05-20,15.252587890625025,18.24268798828129,21.23278808593756,0.0002369481534,63.85000000000001,,
2020-05-21,8.893496093750002,10.083979492187524,11.274462890625044,0.058698181919999995,70.9,,
2020-05-22,5.528027343750011,8.439025878906278,11.350024414062544,0.34815644640000004,52.10000000000001,,
2020-05-23,1.5742187500000568,7.362121582031307,13.150024414062557,0.0187693765,29.050000000000004,,
2020-05-24,6.850048828125011,15.604052734375015,24.358056640625023,0.0,19.5,,
2020-05-25,13.045117187500011,16.74755859375003,20.450000000000045,0.004237282154,27.55,,
2020-05-26,8.938916015625011,16.044458007812523,23.150000000000038,0.0,33.350000095367434,,
2020-05-27,11.843017578125057,18.925842285156307,26.00866699218756,0.0,31.800000190734863,,
2020-05-28,11.649975585937511,16.34998779296876,21.05000000000001,0.0,47.85000038146973,,
2020-05-29,10.750000000000057,15.50001220703129,20.250024414062523,0.04082149526,52.75,,
2020-05-30,5.649975585937511,9.735070800781273,13.820166015625034,1.026131442,62.60000000000001,,
2020-05-31,3.650000000000034,8.400000000000034,13.150000000000034,1.729489594,45.10000000000001,,
2020-06-01,3.665488281250021,8.726689453125033,13.787890625000044,0.15239615439999998,41.400000000000006,,
2020-06-02,5.281308593750055,11.02776367187505,16.774218750000045,0.0,53.95,,
2020-06-03,4.006201171875034,7.128112792968778,10.250024414062525,0.0,70.75,,
2020-06-04,6.5499755859375455,9.837756347656295,13.125537109375044,0.3874132766,71.75000038146973,,
2020-06-05,5.908959960937523,11.03193359375004,16.154907226562557,1.880732994,58.4,,
2020-06-06,6.7526123046875455,12.763171386718795,18.773730468750045,0.0,34.0,,
2020-06-07,6.250000000000057,12.600000000000051,18.950000000000045,0.0,39.8,,
2020-06-08,8.949975585937523,14.389562988281284,19.829150390625045,0.08986949272,53.25,,
2020-06-09,8.488647460937557,13.166381835937557,17.844116210937557,0.0,72.00000038146973,,
2020-06-10,8.769335937500045,14.267126464843784,19.764916992187523,0.0,65.4,,
2020-06-11,10.357470703125044,16.353747558593795,22.350024414062545,10.45350124,78.35000000000001,,
2020-06-12,11.862109375000044,14.106054687500034,16.350000000000023,1.334184348,45.900000000000006,,
2020-06-13,4.411083984375011,7.727587890625017,11.044091796875025,0.0,30.700000000000003,,
2020-06-14,3.164721679687545,8.20734863281254,13.249975585937534,0.0,26.55,,
2020-06-15,3.4513183593750227,9.650659179687525,15.850000000000025,0.0049,46.60000000000001,,
2020-06-16,8.350000000000023,16.42126464843753,24.492529296875038,0.0024693635259999997,59.50000000000001,,
2020-06-17,15.580639648437511,20.26531982421878,24.950000000000045,0.002224815894,73.35,,
2020-06-18,9.850000000000025,13.399353027343778,16.948706054687534,0.0,35.10000038146973,,
2020-06-19,9.410546875000025,14.738745117187534,20.066943359375045,1.25558482,33.7,,
2020-06-20,7.478378906250043,12.361923828125043,17.245468750000043,0.0,51.5,,
2020-06-21,8.050000000000011,11.764062500000025,15.478125000000034,0.0,58.50000019073487,,
2020-06-22,7.362109375000045,12.5224243164063,17.682739257812557,0.0555901815,53.40000009536743,,
2020-06-23,7.857470703125045,10.95502929687504,14.052587890625034,0.02054976602,71.2,,
2020-06-24,3.687343750000025,7.69967773437503,11.712011718750034,1.6246752619999998,75.05000000000001,,
2020-06-25,2.2621875000000387,7.006069335937525,11.749951171875011,0.0,43.2,,
2020-06-26,2.750000000000057,7.07563476562504,11.401269531250025,0.09151983820000001,42.25,,
2020-06-27,1.8500000000000227,7.320361328125017,12.790722656250011,0.0,46.55,,
2020-06-28,4.326484375000007,8.388242187500026,12.450000000000044,0.006238810144,49.5,,
2020-06-29,2.7707763671875227,8.074768066406278,13.378759765625034,0.2160951646,77.75,,
2020-06-30,3.547207031250025,8.998603515625035,14.450000000000044,1.0013016719999999,43.5,,
2020-07-01,1.1925537109375457,4.871276855468778,8.550000000000011,4.5262755299999995,71.1,,
2020-07-02,1.7500000000000568,7.454882812500045,13.159765625000034,0.0,49.0,,
2020-07-03,3.9035156250000114,12.076757812500034,20.250000000000057,0.0,41.35000000000001,,
2020-07-04,4.1418945312500455,7.86250000000004,11.583105468750034,0.0815665564,67.75,,
2020-07-05,1.8500000000000227,6.150000000000034,10.450000000000044,0.0098,64.30000000000001,,
2020-07-06,1.4500000000000457,5.664050292968796,9.878100585937544,0.0,58.55,,
2020-07-07,0.7500000000000568,4.15913085937504,7.568261718750023,0.00179705834,70.4,,
2020-07-08,-0.1499999999999772,4.900000000000034,9.950000000000044,0.1625867824,72.4,,
2020-07-09,2.4499755859375227,8.53052978515629,14.611083984375057,0.0304001488,56.65,,
2020-07-10,4.913671875000034,11.48182373046879,18.049975585937545,0.33562567639999996,54.95,,
2020-07-11,5.394042968750057,10.072021484375057,14.750000000000057,0.1654743524,57.75,,
2020-07-12,4.781494140625057,8.715747070312545,12.650000000000034,2.63462906,47.85000000000001,,
2020-07-13,2.050000000000012,5.871325683593767,9.692651367187525,0.0,57.400000000000006,,
2020-07-14,4.466992187500011,10.097399902343769,15.727807617187525,0.0,47.650000000000006,,
2020-07-15,4.149975585937511,9.768757324218768,15.387539062500023,0.0,56.400000000000006,,
2020-07-16,4.449975585937523,10.649987792968773,16.850000000000023,0.0,59.80000000000001,,
2020-07-17,6.095449218750048,12.675397949218793,19.25534667968753,0.0,62.25,,
2020-07-18,10.050000000000011,16.50605468750001,22.96210937500001,0.0,49.95,,
2020-07-19,10.118017578125034,15.442065429687544,20.766113281250057,0.012236504419999999,71.05,,
2020-07-20,8.934570312500057,13.542285156250044,18.150000000000038,0.0,77.65,,
2020-07-21,9.650000000000034,13.495947265625034,17.341894531250034,0.0,66.95,,
2020-07-22,5.735625000000027,10.505385742187542,15.275146484375057,0.0,66.10000000000001,,
2020-07-23,1.4140625000000568,6.95148925781254,12.488916015625025,0.0,58.75,,
2020-07-24,0.0500000000000113,7.009667968750023,13.969335937500034,0.0,33.45,,
2020-07-25,3.230908203125012,9.205383300781278,15.179858398437544,0.0,19.85,,
2020-07-26,4.899291992187557,12.574645996093809,20.250000000000057,0.0,27.65,,
2020-07-27,3.450000000000045,7.9008056640625455,12.351611328125044,0.01218183218,44.6,,
2020-07-28,1.1581298828125457,6.808227539062528,12.458325195312511,0.0030617801899999997,35.45,,
